X, Y0
11.5357,0.0008
11.5554,0.0005
11.5750,0.0005
11.5946,0.0010
11.6142,0.0005
11.6338,0.0005
11.6535,0.0003
11.6731,0.0005
11.6927,0.0006
11.7123,0.0007
11.7319,0.0005
11.7516,0.0005
11.7712,0.0008
11.7908,0.0006
11.8104,0.0006
11.8300,0.0005
11.8496,0.0008
11.8693,0.0007
11.8889,0.0008
11.9085,0.0008
11.9281,0.0008
11.9477,0.0011
11.9674,0.0005
11.9870,0.0005
12.0066,0.0007
12.0262,0.0006
12.0458,0.0011
12.0655,0.0008
12.0851,0.0012
12.1047,0.0014
12.1243,0.0007
12.1439,0.0003
12.1635,0.0008
12.1832,0.0010
12.2028,0.0012
12.2224,0.0008
12.2420,0.0015
12.2616,0.0014
12.2813,0.0013
12.3009,0.0015
12.3205,0.0017
12.3401,0.0015
12.3597,0.0016
12.3793,0.0020
12.3990,0.0018
12.4186,0.0024
12.4382,0.0021
12.4578,0.0016
12.4774,0.0023
12.4971,0.0022
12.5167,0.0029
12.5363,0.0028
12.5559,0.0028
12.5755,0.0035
12.5952,0.0038
12.6148,0.0037
12.6344,0.0041
12.6540,0.0038
12.6736,0.0048
12.6932,0.0045
12.7129,0.0052
12.7325,0.0053
12.7521,0.0060
12.7717,0.0059
12.7913,0.0063
12.8110,0.0074
12.8306,0.0072
12.8502,0.0074
12.8698,0.0077
12.8894,0.0082
12.9091,0.0084
12.9287,0.0092
12.9483,0.0092
12.9679,0.0101
12.9875,0.0101
13.0071,0.0101
13.0268,0.0107
13.0464,0.0114
13.0660,0.0117
13.0856,0.0124
13.1052,0.0121
13.1249,0.0124
13.1445,0.0127
13.1641,0.0139
13.1837,0.0131
13.2033,0.0136
13.2229,0.0137
13.2426,0.0140
13.2622,0.0148
13.2818,0.0141
13.3014,0.0148
13.3210,0.0147
13.3407,0.0144
13.3603,0.0148
13.3799,0.0150
13.3995,0.0153
13.4191,0.0150
13.4388,0.0152
13.4584,0.0149
13.4780,0.0143
13.4976,0.0148
13.5172,0.0147
13.5368,0.0146
13.5565,0.0142
13.5761,0.0143
13.5957,0.0141
13.6153,0.0136
13.6349,0.0133
13.6546,0.0128
13.6742,0.0124
13.6938,0.0124
13.7134,0.0124
13.7330,0.0120
13.7527,0.0115
13.7723,0.0113
13.7919,0.0107
13.8115,0.0102
13.8311,0.0100
13.8507,0.0094
13.8704,0.0092
13.8900,0.0077
13.9096,0.0086
13.9292,0.0082
13.9488,0.0074
13.9685,0.0073
13.9881,0.0070
14.0077,0.0066
14.0273,0.0058
14.0469,0.0054
14.0665,0.0049
14.0862,0.0048
14.1058,0.0044
14.1254,0.0043
14.1450,0.0045
14.1646,0.0039
14.1843,0.0035
14.2039,0.0032
14.2235,0.0028
14.2431,0.0028
14.2627,0.0023
14.2824,0.0022
14.3020,0.0022
14.3216,0.0022
14.3412,0.0020
14.3608,0.0016
14.3804,0.0016
14.4001,0.0015
14.4197,0.0017
14.4393,0.0012
14.4589,0.0015
14.4785,0.0014
14.4982,0.0016
14.5178,0.0014
14.5374,0.0010
14.5570,0.0005
14.5766,0.0009
14.5963,0.0012
14.6159,0.0006
14.6355,0.0007
14.6551,0.0009
14.6747,0.0006
14.6943,0.0010
14.7140,0.0009
14.7336,0.0010
14.7532,0.0009
14.7728,0.0009
14.7924,0.0010
14.8121,0.0012
14.8317,0.0007
14.8513,0.0005
14.8709,0.0005
14.8905,0.0008
14.9102,0.0005
14.9298,0.0005
14.9494,0.0009
14.9690,0.0008
14.9886,0.0011
15.0082,0.0005
15.0279,0.0008
15.0475,0.0007
15.0671,0.0011
15.0867,0.0008
15.1063,0.0011
15.1260,0.0012
15.1456,0.0007
15.1652,0.0008
15.1848,0.0006
15.2044,0.0010
15.2240,0.0008
15.2437,0.0007
15.2633,0.0008
15.2829,0.0009
15.3025,0.0010
15.3221,0.0005
15.3418,0.0008
15.3614,0.0005
15.3810,0.0005
15.4006,0.0006
15.4202,0.0008
15.4399,0.0008
15.4595,0.0005
15.4791,0.0011
15.4987,0.0009
15.5183,0.0005
15.5379,0.0011
15.5576,0.0005
15.5772,0.0007
15.5968,-1.1323E-5
15.6164,0.0005
15.6360,0.0005
15.6557,0.0005
15.6753,0.0006
15.6949,0.0005
15.7145,0.0002
15.7341,0.0006
15.7538,0.0010
15.7734,0.0007
15.7930,0.0008
15.8126,0.0007
15.8322,0.0007
15.8518,0.0005
15.8715,0.0005
15.8911,0.0005
15.9107,0.0005
15.9303,0.0009
15.9499,0.0008
15.9696,0.0005
15.9892,0.0002
16.0088,0.0005
16.0284,0.0005
16.0480,0.0008
16.0676,0.0005
16.0873,0.0002
16.1069,-0.0001
16.1265,0.0005
16.1461,0.0008
16.1657,0.0008
16.1854,0.0007
16.2050,0.0005
16.2246,0.0003
16.2442,0.0007
16.2638,0.0006
16.2835,0.0004
16.3031,0.0005
16.3227,0.0003
16.3423,0.0003
16.3619,0.0002
16.3815,0.0005
16.4012,0.0005
16.4208,0.0003
16.4404,0.0008
16.4600,0.0009
16.4796,0.0005
16.4993,0.0005
16.5189,0.0005
16.5385,0.0005
16.5581,0.0008
16.5777,0.0005
16.5974,0.0008
16.6170,0.0011
16.6366,0.0005
16.6562,0.0008
16.6758,0.0006
16.6954,0.0005
16.7151,0.0005
16.7347,0.0004
16.7543,0.0005
16.7739,0.0005
16.7935,0.0005
16.8132,0.0002
16.8328,0.0005
16.8524,0.0002
16.8720,0.0008
16.8916,0.0007
16.9112,0.0006
16.9309,0.0003
16.9505,0.0007
16.9701,0.0005
16.9897,0.0004
17.0093,0.0004
17.0290,0.0002
17.0486,0.0003
17.0682,-7.6489E-5
17.0878,0.0006
17.1074,0.0007
17.1271,-0.0001
17.1467,0.0004
17.1663,0.0005
17.1859,0.0005
17.2055,0.0005
17.2251,0.0006
17.2448,0.0004
17.2644,0.0004
17.2840,0.0008
17.3036,0.0007
17.3232,0.0006
17.3429,0.0008
17.3625,0.0003
17.3821,0.0005
17.4017,9.3338E-5
17.4213,0.0005
17.4410,0.0008
17.4606,0.0003
17.4802,0.0008
17.4998,0.0002
17.5194,0.0007
17.5390,0.0005
17.5587,0.0007
17.5783,0.0008
17.5979,-0.0001
17.6175,0.0007
17.6371,0.0005
17.6568,0.0005
17.6764,0.0005
17.6960,0.0002
17.7156,0.0009
17.7352,0.0002
17.7549,0.0003
17.7745,0.0005
17.7941,0.0008
17.8137,0.0008
17.8333,0.0005
17.8529,0.0005
17.8726,0.0007
17.8922,0.0005
17.9118,0.0005
17.9314,0.0009
17.9510,0.0008
17.9707,0.0002
17.9903,0.0005
18.0099,0.0002
18.0295,0.0003
18.0491,0.0002
18.0687,0.0006
18.0884,0.0005
18.1080,0.0005
18.1276,0.0009
18.1472,4.4749E-6
18.1668,0.0008
18.1865,0.0005
18.2061,0.0005
18.2257,0.0004
18.2453,0.0003
18.2649,0.0005
18.2846,0.0007
18.3042,0.0007
18.3238,0.0004
18.3434,0.0006
18.3630,-0.0001
18.3826,0.0004
18.4023,0.0005
18.4219,0.0005
18.4415,0.0007
18.4611,0.0005
18.4807,0.0001
18.5004,0.0003
18.5200,0.0005
18.5396,0.0006
18.5592,0.0002
18.5788,0.0005
18.5984,0.0008
18.6181,0.0005
18.6377,0.0006
18.6573,0.0006
18.6769,0.0005
18.6965,0.0007
18.7162,0.0006
18.7358,0.0003
18.7554,0.0004
18.7750,0.0002
18.7946,0.0002
18.8143,0.0005
18.8339,0.0008
18.8535,0.0008
18.8731,0.0005
18.8927,0.0003
18.9123,0.0006
18.9320,0.0002
18.9516,0.0008
18.9712,0.0003
18.9908,0.0006
19.0104,0.0005
19.0301,0.0005
19.0497,0.0006
19.0693,0.0004
19.0889,0.0008
19.1085,0.0005
19.1282,0.0008
19.1478,8.3464E-5
19.1674,0.0004
19.1870,0.0008
19.2066,0.0007
19.2262,0.0006
19.2459,0.0005
19.2655,0.0008
19.2851,0.0002
19.3047,0.0006
19.3243,0.0008
19.3440,0.0008
19.3636,0.0010
19.3832,0.0008
19.4028,0.0009
19.4224,0.0007
19.4421,0.0005
19.4617,0.0002
19.4813,0.0008
19.5009,0.0002
19.5205,0.0005
19.5401,0.0005
19.5598,0.0005
19.5794,0.0004
19.5990,0.0008
